f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
252.0,453.67615233363955,-200.1498451819977,495.8649127762856,53.907267577124635,-0.4154895155856784,-23.805795674994414
253.0,456.6851080108504,-199.2584591736753,498.26220148747916,53.94915885086449,-0.4114151951705322,-23.572354310822544
254.0,460.4607750839571,-199.64092445559143,501.87710060173265,54.01194760723797,-0.40910513694642703,-23.439997724151834
255.0,466.17421097566245,-196.15383566570006,505.7615270314142,54.07891579500958,-0.39828547252419655,-22.820076617010173
256.0,471.51913389961175,-195.93633325917256,510.6087938182122,54.16176580097597,-0.39383303692636357,-22.564970848700536
257.0,476.3943671000828,-195.08861040817717,514.7923454322937,54.23264161308399,-0.3886783091007161,-22.269626699752287
258.0,479.606360281402,-196.4961196936014,518.2981631040343,54.29159339326003,-0.3888428652781602,-22.27905507421264
259.0,484.6964696720346,-194.95365679584268,522.4342982716629,54.360633620361725,-0.3824170040571313,-21.910880346510904
260.0,486.2265595706613,-196.31652681959733,524.3628952685646,54.392639055088594,-0.3837394649910846,-21.986651776597355
261.0,491.61663558142686,-194.87743427241367,528.8328003906342,54.466367680946526,-0.377400136095405,-21.62343498592959
262.0,497.25245001607857,-190.70227527579902,532.566762802899,54.52748117740515,-0.3662122716556146,-20.9824175717651
263.0,499.51105374409957,-189.95625052378912,534.4105817866982,54.55750097909802,-0.3633954820160731,-20.821027413643197
264.0,501.70882314514324,-187.0568404903524,535.4456132941214,54.57430729809967,-0.35687514320754266,-20.447439518919044
265.0,506.6599412276724,-185.15864490901296,539.4330540756382,54.63875109160824,-0.35037149300722786,-20.074807811011592
266.0,517.563082343244,-189.01267971807928,550.9966763047204,54.822979582593845,-0.35014901642383006,-20.062060841742408
267.0,514.5228410815366,-183.85195165511118,546.383834059912,54.74995682655751,-0.3431856030731935,-19.66308664574588
268.0,519.9256759305305,-183.64188140854117,551.4046146878784,54.82940792763649,-0.33952981655618913,-19.4536255075207
269.0,521.304833416059,-182.04079475788868,552.175316633249,54.84153977769942,-0.3359639077952346,-19.249313985389282
270.0,531.772135577957,-183.9072446379631,562.6752871838861,55.00515682537035,-0.3329626144189717,-19.077352541848846
271.0,530.8327462472613,-180.9033860692211,560.8114117773629,54.97633684744281,-0.32844798503181905,-18.818683331899265
272.0,533.325862286121,-177.22527903544324,562.001134262579,54.99474384175424,-0.3208221152536777,-18.3817531784954
273.0,538.0769821018291,-176.26235900326697,566.2113190931533,55.059570941364456,-0.3165621397267781,-18.137674559975036
274.0,541.5824056524958,-171.15602465412616,567.9840551351317,55.086722880980076,-0.30609713013678286,-17.53807367790438
275.0,545.4182659789575,-184.21636075779298,575.6880686920115,55.203744573298714,-0.3257224812436594,-18.662523467790802
276.0,553.2611255991259,-172.21430301613634,579.4442503490266,55.260233156967864,-0.3017650808966813,-17.289865539803703
277.0,556.0443883605193,-172.22303747635107,582.1049187773666,55.300025381637916,-0.3003583536331025,-17.20926600467465
278.0,559.5203922771508,-169.86314160558118,584.7363134354616,55.3392013067074,-0.29474440239065697,-16.887610292090297
279.0,564.1487084097798,-168.62907084355447,588.8119638169585,55.399532513236316,-0.2904554865308312,-16.641873514635556
280.0,568.6174336434565,-169.79560318395997,593.4276137018527,55.46735502563989,-0.29018229090518827,-16.62622055830478
281.0,573.3223128478427,-165.64121324596678,596.7708822779438,55.516152496580645,-0.2812559751395487,-16.114780338332544
282.0,574.2573316993414,-165.81250784310794,597.7167144790818,55.5299080112541,-0.28109710030481,-16.10567748083118
283.0,580.2505163473961,-164.3565357465553,603.0785459324751,55.60747758089748,-0.27602079758449466,-15.814826759426332
284.0,583.8109369219923,-163.89694368453405,606.3805885900914,55.6549058048829,-0.27369137715189307,-15.681360799926722
285.0,587.0691465527063,-160.17733021066968,608.52852024169,55.68561874724046,-0.2663591637825733,-15.261255919375301
286.0,591.6211408748519,-160.35244347983064,612.9669489132458,55.74874116111638,-0.26468004909297144,-15.165049734342697
287.0,596.4352838373368,-159.3651885721428,617.359142748173,55.81075768380398,-0.2610966214826885,-14.959734456082833
288.0,597.2753252030283,-158.12271532894866,617.8516061315879,55.8176835996117,-0.258802846840915,-14.828310849955079
289.0,601.1933511952983,-153.1212068423728,620.3866129328534,55.85324835561928,-0.24939299778301718,-14.289166213082382
290.0,599.9581206543377,-151.8823212330434,618.8844690588237,55.8321916836936,-0.24794574316600312,-14.206244631646653
291.0,606.8071122033244,-154.0703155503251,626.0611260526521,55.93233476041846,-0.2486489501880209,-14.246535426132235
292.0,610.09210611376,-147.97123213397873,627.780107586702,55.95615100261657,-0.23794447144558625,-13.633213972303222
293.0,611.4086611960776,-148.05413160540536,629.0791499255166,55.974105825068634,-0.23757924624899698,-13.612288109966821
294.0,618.2856903586605,-146.68022157090118,635.4465219846388,56.0615801399959,-0.23293079689955914,-13.3459515809637
295.0,623.3046073726011,-146.21387360322473,640.2242813311381,56.12664282597024,-0.2304125029764341,-13.201663967595191
296.0,624.4589832331782,-144.45872046413737,640.950344144342,56.136487701158266,-0.2273351867231242,-13.025346734053525
297.0,629.0466562549336,-140.92723727015402,644.6395752279803,56.1863392774992,-0.22039388941461288,-12.627639693930307
298.0,636.9004761489542,-141.67203585985956,652.4669970683896,56.29117098369839,-0.21887630704619526,-12.540688629156511
299.0,641.7561178604648,-138.73186006335183,656.5801122543784,56.3457544771266,-0.2128993181118411,-12.198232389021621
300.0,641.486581994236,-135.87884132587152,655.719524185996,56.33436230136156,-0.2087334197733034,-11.95954399634285
