f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
51.0,-92.42874412754314,-25.639622714749247,95.91904395869219,39.638096828518584,-2.8709976679143208,-164.49604936339247
52.0,-24.04390358606161,-174.07960688214195,175.7322361773642,44.89702870853933,-1.7080480933659512,-97.86394695523619
53.0,88.14602699259336,-134.73345402488306,161.0056698009554,44.13682339888693,-0.9914565431861382,-56.806275495195756
54.0,114.85541516376988,-78.27711544236108,138.99306887186376,42.859862879074,-0.5982203815882398,-34.275503083711754
55.0,116.64093274304174,-41.25876354934945,123.7230486238838,41.84901225575601,-0.3399890589909939,-19.479938160808327
56.0,115.25166167202342,-16.167057051149488,116.38006380758551,41.31757181935349,-0.13936675289201855,-7.985126745155323
57.0,115.58583314983066,6.262384414621775,115.75535531238712,41.27082184759121,0.05412659525708072,3.1012254676435442
58.0,113.26352316761839,32.614535585455656,117.8657440132483,41.42775203952192,0.28036789645778604,16.063897177992004
59.0,112.72220596376356,70.20897846249922,132.79908273058518,42.46390150569704,0.5570514500169331,31.916697057613
60.0,107.79820883958877,147.82292568642214,182.95374056716378,45.246825864981794,0.9407153428407512,53.899018867977325
61.0,-8.266987582517563,620.6567803068914,620.7118349319645,55.85780052061742,1.5841152801997367,90.76311981762873
62.0,-17.98483228111431,-379.4371508293934,379.8631406463486,51.59254309191476,-1.618159590775074,-92.71371513002816
63.0,65.10822684069605,-163.07324654406943,175.5903327087297,44.890012034724414,-1.1909301462625472,-68.23527107574179
64.0,78.91920164202224,-103.49817177522078,130.1541852904749,42.28916276036627,-0.9193318228878287,-52.67383342354108
65.0,83.20647907740913,-74.14390997870659,111.44791405580398,40.94143888610858,-0.7278668895806657,-41.70370082028686
66.0,82.54906513699552,-59.63597166081861,101.83711146199056,40.158121447258154,-0.6256219807348838,-35.84549906672374
67.0,84.83805792749594,-46.731604504798675,96.8573122304252,39.72264826598602,-0.5034825483032837,-28.84742507626976
68.0,83.81830119660181,-39.27434671228635,92.56339408838214,39.32878541646038,-0.43818511455333353,-25.106157709362517
69.0,84.13409817188946,-31.404316661720497,89.80410670000983,39.06592394411953,-0.3572487335702491,-20.468844669968885
70.0,84.00625089482128,-26.14638608999827,87.98115534005515,38.887793213857165,-0.3017396014164938,-17.28840567312477
71.0,83.83433291497313,-20.770607530703032,86.36905413684373,38.727163269713664,-0.24286721996023902,-13.915266685797121
72.0,83.11600977770138,-16.7822205690397,84.79336063982163,38.567236962499095,-0.1992345088687907,-11.415296491543478
73.0,82.86357797700383,-12.693086609063098,83.83010797330617,38.468000510620556,-0.15199902757466094,-8.708902770120693
74.0,82.76340668031925,-8.701842640939976,83.21961037327436,38.40451356268025,-0.10475630084922405,-6.002093916063259
75.0,80.62940368063276,-5.136543003289431,80.79285124266303,38.147458699844634,-0.06361960926757428,-3.6451351053033845
76.0,81.92934806163903,-2.478069414059991,81.96681585755357,38.272761289910164,-0.030237200750836475,-1.7324639873127339
77.0,81.54995551547438,0.29435338922995624,81.55048674590239,38.2285311506721,0.003609469914027702,0.20680739235323542
78.0,81.14685397410496,3.4382642142380937,81.21966246360314,38.193223605937,0.04234555865826743,2.426221792242385
79.0,80.86401978886535,5.675947868557432,81.06297601630838,38.1764508738119,0.07007633179514484,4.0150780556202195
80.0,81.14172843075501,8.369597614184379,81.57223949943852,38.230847713446735,0.10278438842452027,5.889111656558325
81.0,80.18193339827185,10.79801175271643,80.90574455066033,38.15958717837168,0.13386352751070785,7.669815157096947
82.0,80.18177540245988,12.750889590831255,81.18929912277903,38.18997584635603,0.1577042450836558,9.035787654590239
83.0,79.0861333983327,16.135913113280388,80.71545197729002,38.13913366001499,0.2012671672242069,11.531759236500827
84.0,78.5724042513889,17.738325763635256,80.54980391497253,38.12128975078467,0.22203552099501273,12.72169825500261
85.0,77.59679159273621,20.2871825168685,80.20493650617318,38.08402198698316,0.2557197499054432,14.651662407722828
86.0,78.4338399470448,22.498822446530518,81.59696232286558,38.23347982434847,0.27935023262711883,16.005589335531656
87.0,77.45565134496839,23.939420401648924,81.0707948304455,38.177288618550634,0.2997593676666227,17.174946636807793
88.0,77.55343241337894,26.121709340665436,81.83445837771973,38.25872424754665,0.3248871439820899,18.614662168232854
89.0,77.01422376148984,28.347777211302756,82.06574885058006,38.28323873583339,0.35269442711638205,20.20790213155311
90.0,75.5810463999283,29.608247228027597,81.17353558164211,38.18828924881294,0.37336693872332866,21.392349798566357
91.0,75.91411417426028,31.80709699895587,82.30822650478876,38.30886488093716,0.3967673634086026,22.7330953718463
92.0,75.17539385311557,33.67544105070097,82.3733887304042,38.31573865283934,0.4211547436576492,24.130389333497376
93.0,74.6055580817587,35.182011271029104,82.48492719136927,38.32749190780558,0.44064898785963663,25.24732725106863
94.0,73.96315531384063,37.303964943626326,82.8379993993977,38.36459203612949,0.46712853007171234,26.764493263259077
95.0,73.18118975275526,38.6658187919335,82.7679411153824,38.35724304179271,0.4860752819365867,27.850062180597998
96.0,72.1597195782505,40.808218768229565,82.89955276506281,38.3710437516112,0.5146853929293421,29.489300791883725
97.0,71.27509317761701,42.06278701417446,82.76120443104843,38.35653604730554,0.5331431933929311,30.54685485754199
98.0,70.35074761893749,43.659035484003965,82.79697500474856,38.36028940170147,0.5554224593779802,31.823362769134675
99.0,69.5510192559813,45.4110242592579,83.06326145668007,38.38817959129968,0.5784229159162056,33.141191855649076
101.0,66.75279235704724,48.66132966831574,82.60666009803064,38.34030126776842,0.6299108457826665,36.091232932862866
102.0,66.2392443670337,49.81896085904977,82.88284717232594,38.36929322881267,0.6448478542848991,36.947060478591816
103.0,63.78283775841543,52.41329667519859,82.555460515212,38.33491608697186,0.6878608106496571,39.41152134267282
104.0,62.078726890621894,54.942671295862,82.90033450768193,38.37112565914716,0.7244928086549661,41.510380223508676
105.0,60.74189515246829,57.692645911326835,83.77361887231079,38.46214553203729,0.759657566705544,43.525172447405474
106.0,58.9595910120384,61.64148876502703,85.2989244332881,38.61887110034158,0.8076322578756799,46.2739197748978
107.0,58.292660739165655,65.54291730338646,87.71492635059339,38.86147006118907,0.8438788482223205,48.35069642349994
108.0,57.39738932275519,69.88419374894457,90.43373727214835,39.1266095780388,0.8831890200240361,50.60300335967242
109.0,57.777509521639104,74.16158733046801,94.01160376197042,39.46362922917973,0.9089448019996765,52.078700964935734
110.0,58.57885696846482,78.34624710092005,97.82441882541539,39.80894552876284,0.9287740178784024,53.21483134584052
111.0,59.818474797964946,81.95404007980909,101.46287307462627,40.12614311720508,0.9402820496259029,53.874192995474864
112.0,61.34258780267914,84.49257052226335,104.41220020567063,40.37502494888695,0.942825369163441,54.01991447092896
113.0,62.56353882488702,87.93323259767338,107.91871841978886,40.66193558529352,0.9524010861329941,54.56856263909616
114.0,62.5044705038777,88.99924370459662,108.7551112038432,40.72899353606684,0.9585261357904584,54.91950213377691
115.0,65.31929722345643,91.03274347190222,112.04271941445994,40.98767282280236,0.9483977385041483,54.33918771603959
116.0,66.77808113327957,92.59616462157622,114.16375003681735,41.15056451985221,0.9459995648154211,54.2017824851362
117.0,67.35171325216685,95.01980089088482,116.46894796187308,41.32420305206818,0.9541769495829922,54.67031211977259
118.0,68.26973281409585,96.34315914740725,118.0794678723218,41.44348774651783,0.9543151351645796,54.6782295703871
119.0,68.04191536275017,96.61999493006651,118.17413281474815,41.450448480950016,0.9572424961807489,54.84595500172473
120.0,69.49948910932909,98.4119080430645,120.47855672747055,41.61819512516541,0.9559146197306712,54.769873285420466
121.0,69.45928370321417,99.3998485183007,121.26385272629565,41.67462724551812,0.960885178884923,55.05466534677921
122.0,69.61929878425549,100.80228548283887,122.50692846437374,41.76321302442019,0.9663717873169333,55.36902485377429
123.0,69.8690505621018,101.99222658122457,123.62887409276763,41.842398281508046,0.9701793776368907,55.58718370922272
124.0,70.40241565988495,103.18952512187268,124.91828619391481,41.93252034663688,0.9720737035645548,55.69572058990008
125.0,69.5295066728187,105.7903960917213,126.59368153035453,42.04824059941182,0.9893494447737773,56.68554764914876
126.0,70.15410723518733,105.6577602498695,126.82728832150067,42.06425413911625,0.9846595275998693,56.416835188817906
127.0,70.80820150876289,107.3156746194952,128.57081869515702,42.182848187041515,0.9875540816270336,56.58268091814702
128.0,70.23679152911906,108.79418147554532,129.49664399990763,42.245170270089474,0.9975252227493456,57.153985221384836
129.0,70.82510594559017,109.71512428919313,130.58944876978833,42.318161773670404,0.9975653674612616,57.15628534394739
130.0,72.03742180212929,110.49081845157109,131.90000417739165,42.40489618601724,0.9930328757722722,56.89659269949018
131.0,69.83529890542894,112.41371792927325,132.3397633060178,42.433807071168566,1.01490924807578,58.15001650353806
132.0,69.57337034677215,113.90218898187167,133.46970636167265,42.5076541000943,1.0224612388849754,58.58271370382655
133.0,69.82798107974808,115.47544491271668,134.94637942332326,42.60322474079027,1.0269282386229945,58.838653935901085
134.0,69.91127750437664,116.47781768631432,135.8479618369751,42.66106253934833,1.0302216303310163,59.02735138105412
135.0,70.03750684744604,118.29101654824048,137.4700584179048,42.76416234443307,1.0362222000432368,59.37115870023838
136.0,69.2403611192249,119.36818111559268,137.99634151225027,42.79735145525615,1.0451698066393624,59.88381879493979
137.0,69.66894544914722,120.69004810166126,139.35512071961173,42.88245863707698,1.0472689331232465,60.00408988313049
138.0,69.19450229524257,123.28073665617723,141.37191792706233,43.00726299819487,1.059337258408775,60.69555398778228
139.0,68.91646541034955,123.30973863304371,141.26135652189333,43.000467448630616,1.0611541178342296,60.7996523648294
140.0,69.2516644570302,124.78147398006145,142.7102283604993,43.08910202169471,1.0641350329272126,60.97044621874417
141.0,68.00664458897239,126.1536161740009,143.3165677164645,43.12592797430107,1.0763771480613886,61.67186774824569
142.0,68.76319832732528,127.41798062992571,144.78853280564448,43.214683345449245,1.075921411452034,61.64575596396006
143.0,68.11423686507023,128.8471126465006,145.74336245967052,43.27177569911445,1.0844970698295842,62.137104995539694
144.0,67.33807979083497,129.63800957935777,146.08364219725118,43.29203176547607,1.0917245506237259,62.55120914155588
145.0,67.87273674932062,131.54052757569676,148.0189811771964,43.40634821221635,1.0944438635858933,62.70701429746329
146.0,66.46417134680846,132.89713931613184,148.59049670564153,43.439820689126655,1.1070548048254503,63.429568006177384
147.0,66.4518573510215,133.4578098115942,149.08667393535936,43.468776518290575,1.1088108313401648,63.53018091418359
148.0,65.90904008237487,134.62632824528293,149.8941287088549,43.51569244091703,1.115527307576923,63.91500665574975
149.0,64.97159483985332,137.05617577376458,151.6763114456674,43.618355173842,1.128122707034446,64.63666988594719
151.0,63.52550097832889,139.4298709501691,153.2193792825453,43.70627397214577,1.1432877737781295,65.50556420639445
152.0,62.9188546334181,141.57476055049386,154.92641831950698,43.80250961433214,1.1525912327464285,66.03861314015111
153.0,63.212123136613776,143.42046677276858,156.73290273824844,43.90320353851921,1.1556638879697172,66.21466331634439
154.0,63.04439357898644,145.7006017432053,158.7553492329448,44.01456735370054,1.1624233141679405,66.60194990943275
155.0,62.71005812926627,147.7053070025929,160.46622419470762,44.10767267381841,1.1692967416779934,66.99576829654788
156.0,62.472568949066,148.39805518430828,161.0118152608088,44.1371549261396,1.1723358305578586,67.1698952629293
157.0,63.133239332790104,150.92962996982345,163.60183101505675,44.27576319884368,1.1746178222602748,67.30064375636162
158.0,62.729118010652115,152.3069477222944,164.71899881578943,44.334873878355474,1.180107927108785,67.61520359326558
159.0,62.09179922298742,154.43746673408427,166.45216328419755,44.425788876160084,1.188522756056526,68.09733777729564
160.0,61.46918653808752,156.0238531226489,167.69586648719795,44.49044715743776,1.195496407021886,68.4968985454081
161.0,62.165699311158946,157.04146430000304,168.8981814003175,44.55249946719768,1.193868047111048,68.40360039498879
162.0,60.860216946155035,159.28802278971986,170.51873859195467,44.63544222609117,1.205836044390922,69.08931612834961
163.0,61.517534904472306,160.79083649414721,172.1571961935096,44.718503619734875,1.2053849850608926,69.06347233242893
164.0,61.107593680641415,162.02067320908625,173.1613021219345,44.76901685839696,1.2101339709113923,69.33556917862991
165.0,60.25194094747549,163.5920092169162,174.334855572733,44.827684525853016,1.2179071246124733,69.78093807920835
166.0,60.443885829518955,165.00161134494178,175.724201749785,44.89663158307091,1.2196545017559055,69.88105541474464
167.0,59.65401520552927,166.7284705481084,177.07903439270547,44.96334290233871,1.227197314013082,70.3132267227404
168.0,59.283711564680246,168.48296888453586,178.60870432605373,45.03805239997094,1.2324586188929743,70.6146772870898
169.0,58.80399150042787,169.8745645911801,179.76450459260695,45.09407884456337,1.2375454147130656,70.90612921882582
170.0,57.51178903680049,171.05770797189527,180.46702007516956,45.127956943887824,1.2464565050061418,71.4166970834791
171.0,57.81427836432986,173.46676470075545,182.84750268607846,45.2417806632311,1.2490871577401184,71.5674223825005
172.0,57.34096077891751,175.93472288056,185.04327196120587,45.34546598173348,1.255730921213453,71.94808198960575
173.0,56.87007561781765,176.85033479528823,185.76933659240385,45.37948060351692,1.2596682601620548,72.17367489387311
174.0,55.61731262848559,178.17764818820342,186.65626101980587,45.420851241340586,1.2682346485183007,72.66449279235601
175.0,55.1698812468926,181.80791814738697,189.9943022774188,45.57481154257451,1.276176055585229,73.11950190068637
176.0,54.67186028388314,183.54626784413477,191.51565143980088,45.644085441411775,1.281300141617122,73.41309040417578
177.0,54.20532982378495,184.5938813972907,192.38793837094448,45.683556815247535,1.2851786623418804,73.63531327245846
178.0,53.920983170439996,186.85270810607008,194.47726590179917,45.7773768052177,1.2898540428386231,73.9031928425396
179.0,52.826529468204804,188.60018635266638,195.85880758320673,45.83886212260791,1.2976967778321484,74.35254845750815
180.0,51.38867071949591,191.8503428520865,198.6135683451156,45.96017828259594,1.309081919659975,75.00486903340048
181.0,50.762548390636155,192.9782223416558,199.5430545452716,46.00073231965894,1.3135753289932142,75.26232242381977
182.0,50.00721178241822,195.4675534181645,201.76294424282824,46.0968281350841,1.3203345866408207,75.64959935966915
183.0,49.165869014304796,197.63839826206075,203.66202184875982,46.17820101797446,1.3269786725654573,76.03027744187311
184.0,47.30891547602129,200.56480654146497,206.0688601087816,46.280247375157685,1.3391520539435031,76.72776081723828
185.0,46.15123569067962,203.40079078870798,208.57089501953146,46.38507409577912,1.3476760623793422,77.21615052514578
186.0,45.38615493122862,205.45101026146045,210.4044217142221,46.461097248218536,1.3533783272007756,77.54286623307982
187.0,42.95675613245864,208.6866002672078,213.06191595052576,46.57011656156209,1.3677884935067837,78.3685079444957
188.0,41.836237503549064,211.755816219691,215.84901313492475,46.68300134791278,1.3757400256870973,78.82409717909013
189.0,40.82553683496177,214.77359210686348,218.61935029715048,46.79377198624916,1.3829510014218878,79.23725565486488
