f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
492.0,1335.9438519855946,-112.64487051205181,1340.6844679158423,62.5465315605024,-0.08411959025066074,-4.819697495732687
493.0,1336.88691930328,-113.9849256907268,1341.737380521589,62.5533503859359,-0.08505574965009301,-4.873335478271658
494.0,1324.0932417103886,-111.36537941136314,1328.7682869765379,62.468985089717954,-0.08390941543796394,-4.807655366005208
495.0,1327.0491999226992,-109.6194829789764,1331.569003117771,62.48727353786934,-0.08241681813630748,-4.722135840107678
496.0,1332.3644310909156,-105.79064838115858,1336.5577572709399,62.519754617213266,-0.07923445354813996,-4.539799780333791
497.0,1329.8810303280814,-104.30815775025391,1333.9654218156224,62.50289144454464,-0.07827395295787871,-4.484767150291996
498.0,1327.2693486737624,-102.22373671909733,1331.2000662100677,62.48486661094419,-0.07686633469987092,-4.404116564942593
499.0,1328.5041007342347,-101.54185686842995,1332.3790355465544,62.49255581244407,-0.07628490563593075,-4.370803133492579
500.0,1371.042195907392,-51.710229503881884,1372.017000912856,62.747189856523924,-0.0376981331082084,-2.1599439226227375
501.0,1320.530267188817,-99.93947605540676,1324.3066432801722,62.439771153208625,-0.07553732395215391,-4.327969858170883
502.0,1325.9741590498236,-98.24703958326728,1329.6089467413956,62.474478575060445,-0.07395908751435333,-4.237543571211148
503.0,1325.5891712715256,-98.68354536955552,1329.2573464604343,62.47218138451517,-0.07430797398338679,-4.257533293415987
504.0,1325.609204779843,-100.24521633928791,1329.39417299609,62.47307541683239,-0.07547833755235078,-4.324590186413492
505.0,1323.0558677498489,-95.37583558208293,1326.4891176335698,62.45407382860478,-0.07196305212433222,-4.12317916760419
506.0,1321.1764744005573,-85.65648834661145,1323.9502673836955,62.43743343309342,-0.06474288343150393,-3.70949397413264
507.0,1320.3158953466911,-96.44645008883013,1323.8338193443585,62.43666943211315,-0.07291849708004909,-4.17792213112383
508.0,1324.869455388467,-95.35618182918343,1328.2966066486708,62.46590126340632,-0.07185012435726633,-4.116708883161477
509.0,1320.1210773124951,-96.06008656720391,1323.6114229621928,62.43521013059101,-0.07263809487562843,-4.161856268244361
510.0,1292.7321323227704,-107.28469800992002,1297.1763073564273,62.2599801555794,-0.08280091613433609,-4.744143034314141
511.0,1319.9073935906806,-92.77882514275733,1323.164176529207,62.43227468476353,-0.07017649245591949,-4.020816838755848
512.0,1319.9851488637175,-95.04883461693179,1323.4028389658256,62.43384123915546,-0.0718834338951795,-4.118617379101432
513.0,1324.7711127875407,-87.5359128634273,1327.6599855825937,62.461737324550334,-0.06598034083021409,-3.7803950604059695
514.0,1321.4904392236658,-91.59863370901168,1324.6611984416675,62.4420963056497,-0.06920395080418797,-3.9650943067109496
515.0,1326.735296331969,-87.92125884538673,1329.6453265025357,62.474716228596265,-0.06617212431609548,-3.79138344472728
516.0,1317.233334109632,-84.22450049536353,1319.9232640472972,62.41097367003313,-0.0638535318043089,-3.6585378793912726
517.0,1314.325614234807,-82.17330061357785,1316.8918982085934,62.391002516116664,-0.06243999267165663,-3.5775480529137145
518.0,1304.8995194168974,-82.11069378682281,1307.4803714811949,62.32870355504793,-0.06284206227385458,-3.6005849441901607
519.0,1314.7812331051146,-73.45802191338795,1316.8317173841288,62.39060556937812,-0.05581288232754186,-3.1978425998284474
520.0,1335.7388356669492,-67.21874713397395,1337.4290998311492,62.5254153672373,-0.050280855141590856,-2.880880789921821
521.0,1318.4914948231356,-74.35206371955059,1320.5862528817656,62.415335440313875,-0.056332103837323934,-3.227591800971371
522.0,1318.118640476809,-67.4469006326579,1319.8431099101829,62.410446191544054,-0.05112447852331801,-2.9292168491933412
523.0,1325.5381768247557,-71.70668440380754,1327.4762923713872,62.46053547365055,-0.054043603237811516,-3.0964703752061506
524.0,1333.34605090582,-66.6153212368158,1335.0090982797196,62.509684509805325,-0.04991950725781355,-2.8601770812453977
525.0,1351.0096494942602,-73.23491298587211,1352.993135794359,62.62591186551943,-0.0541545403872703,-3.1028266056613507
526.0,1327.1470388500047,-63.80680269793108,1328.6800106868732,62.46840802629163,-0.04804117821018867,-2.7525567542796647
527.0,1333.0317338847324,-63.274253586985196,1334.5325903516652,62.50658368142244,-0.047430826926685356,-2.717586201714532
528.0,1338.9707945977952,-64.90316643308421,1340.5428787617695,62.545614198706225,-0.04843451895002625,-2.7750935185829113
529.0,1334.9947651766147,-66.42499358208293,1336.6462893455937,62.520329941667924,-0.049715744011308356,-2.8485023072007665
530.0,1281.3662217353908,-73.56615444323714,1283.4762846597507,62.16775696873421,-0.05734932280320629,-3.2858741545570918
531.0,1327.337044619719,-68.35788389168154,1329.0960952128173,62.47112764160757,-0.051454561632714925,-2.9481292182503394
532.0,1324.8258931678854,-62.72294584504896,1326.3098488451203,62.452899891993624,-0.04730896714354334,-2.710604150448115
533.0,1327.7172290449585,-65.5723283033162,1329.3354620042078,62.47269180716452,-0.049347174394395496,-2.827384823694906
534.0,1324.9895484766048,-59.61161626086961,1326.3298414668466,62.45303082097468,-0.04495993548927662,-2.576014550715998
535.0,1331.217663553039,-60.5665408968164,1332.594752215323,62.493961973503296,-0.04546574444679879,-2.6049952692219303
536.0,1326.1766105498768,-55.27039880894665,1327.3278492347172,62.459564132161525,-0.04165239485833815,-2.3865064319951865
537.0,1323.2410020723873,-52.691703067044024,1324.2896832406577,62.43965991464048,-0.03979915926119154,-2.280323853835279
538.0,1327.4320978494166,-61.54061286254262,1328.8578635175397,62.46957061371986,-0.046327476777799956,-2.6543688948582678
539.0,1325.013813695852,-55.867267126142835,1326.1910714602816,62.45212199423758,-0.042138576632290585,-2.4143625957188446
540.0,1317.84107986925,-63.34961005713771,1319.3628329179742,62.407284912669695,-0.048033774736597715,-2.7521325664891667
541.0,1323.1471348976536,-51.84390851721115,1324.1624263806198,62.438825208935356,-0.03916223709187524,-2.243830901655138
542.0,1316.7838699235863,-54.08786963714745,1317.894251346754,62.39761127194143,-0.0410526604386887,-2.3521441809205452
543.0,1320.2982653438148,-48.47534873774924,1321.187862835991,62.41929150735746,-0.03669896842604044,-2.102696003295983
544.0,1319.1588892765453,-45.88988516920789,1319.9568389603398,62.41119461036219,-0.034773208697084154,-1.9923580984705302
545.0,1325.1210827474933,-41.7909019747576,1325.7799076127806,62.449428658707625,-0.03152697182124176,-1.8063624261850275
546.0,1323.889954355968,-48.151102112752405,1324.7653150197282,62.44277897799588,-0.03635489993373658,-2.0829823308235422
547.0,1317.7591469246352,-45.18938797072019,1318.5337500757082,62.40182501530125,-0.034279167470582246,-1.9640516212865042
548.0,1317.6857332012041,-43.4749999281172,1318.4027332726312,62.400961894402904,-0.03298148713801576,-1.8897000150733116
549.0,1320.2663661688264,-45.57995886180258,1321.0529172922943,62.41840428912244,-0.0345095994861295,-1.977254403242055
550.0,1354.7629349321633,-11.72350010574748,1354.8136588921511,62.63759132885823,-0.008653327591963283,-0.49579914976359984
551.0,1324.543985716943,-45.8032207711984,1325.335695260616,62.44651789955499,-0.03456659586923941,-1.9805200554417632
552.0,1321.3385314205825,-41.263220044631474,1321.9826655237025,62.424515210151895,-0.031218202962665264,-1.7886712737435222
553.0,1327.49920106541,-39.87569179930275,1328.0979631133296,62.46460221254382,-0.030029174451334614,-1.7205449583235528
554.0,1327.0399799689437,-42.2259046137168,1327.7116160734683,62.46207509779869,-0.03180888505795203,-1.822514864837398
555.0,1321.6813786336074,-39.94808025521237,1322.284960113708,62.426501164548455,-0.03021599800171816,-1.7312491592741799
556.0,1323.7015039543364,-38.95694530715347,1324.2746373613884,62.43956122959378,-0.029421817231530513,-1.6857459529719785
557.0,1324.9700777314965,-40.24185820968051,1325.5810477054865,62.44812572392014,-0.0303625659163383,-1.7396468821939477
558.0,1319.3650672986194,-39.18836847594112,1319.9469341726192,62.41112943230994,-0.029693714871044337,-1.70132454017569
559.0,1323.126981721318,-37.99905628575296,1323.6725191819817,62.43561105095624,-0.028711238540653404,-1.6450327929727888
560.0,1321.757826439204,-60.399396282593486,1323.137120189964,62.43209707205028,-0.04566449821342225,-2.616383021211783
561.0,1322.1264606592629,-37.990625363005236,1322.6721686006936,62.42904430611577,-0.028726582330913863,-1.645911927396447
562.0,1320.812330708303,-33.81916206574206,1321.2452265472632,62.41966862560308,-0.025599226698988998,-1.466727648650684
563.0,1322.9439148213742,-33.8289508270951,1323.3763635780128,62.43366747150876,-0.025565392490948954,-1.4647890913268218
564.0,1328.7093418882373,-31.066549130999842,1329.0724757122848,62.47097328241668,-0.023376737821584934,-1.3393884159606628
565.0,1323.9666491874095,-32.09361458661806,1324.3555747070995,62.44009207972866,-0.024235754527663796,-1.3886064477502116
566.0,1325.160652857669,-31.09559193762065,1325.5254398615346,62.447761345048214,-0.023461220613014814,-1.344228923351079
567.0,1326.6930067774697,-33.4366550564872,1327.1142920387865,62.45816652457353,-0.025197674233163454,-1.4437203871058089
568.0,1327.693302169107,-30.256121289132402,1328.0380030331098,62.4642100589446,-0.02278454322534908,-1.3054581649458945
569.0,1331.169420697365,-24.814450803695603,1331.400684830997,62.486175520064975,-0.018638932623317096,-1.0679321739447734
570.0,1336.5919377281418,-45.329420698378705,1337.3603719195212,62.52496900458941,-0.0339011874387331,-1.9423949607213276
571.0,1328.390682076191,-24.986373288038344,1328.6256519715917,62.46805266348297,-0.018807288807965485,-1.0775782727800514
572.0,1328.2965274139594,-21.82155683542745,1328.4757600659132,62.46707268993297,-0.01642674928931447,-0.9411834053972435
573.0,1330.1520405948945,-26.46472830644078,1330.4152858950079,62.479744521909886,-0.019893392855691125,-1.139807450826806
574.0,1329.1048712359482,-20.453447482927633,1329.26223983722,62.472213359702366,-0.015387674497351848,-0.8816488052193513
575.0,1328.8066907784066,-11.982612906456703,1328.8607167305101,62.46958926331892,-0.009017329766750078,-0.5166549381124665
576.0,1331.7929309761585,-17.619712079932075,1331.9094808776783,62.489494207028606,-0.013229296955729915,-0.7579828814885924
577.0,1327.196119939967,-16.171826588885462,1327.2946427824247,62.45934683001724,-0.012184353206359211,-0.698112014821075
578.0,1327.8590410972452,-18.361744277560934,1327.9859888856547,62.46386985934863,-0.013827201149589529,-0.7922402683499201
579.0,1327.4584770075217,-14.820869164656798,1327.5412107885481,62.46096023484807,-0.011164381893381165,-0.6396719633630158
580.0,1330.0450135351427,-14.642533845769847,1330.1256112965882,62.47785311583872,-0.011008606615010524,-0.6307466973599025
581.0,1329.7887020271512,-12.099391376881679,1329.8437454493467,62.476012300909915,-0.009098481198206184,-0.5213045726363466
582.0,1332.7461989611324,-16.227359923265187,1332.8449865064674,62.49559285445052,-0.012175279954938965,-0.6975921558082339
583.0,1329.2109856719555,-13.068962659574304,1329.2752319275376,62.472298254396435,-0.009831803751803746,-0.563320859979243
584.0,1330.2101832625183,-12.596647058017224,1330.2698249499638,62.478794798313196,-0.009469383638561315,-0.5425557170797983
585.0,1324.8827383134585,-6.6231820054870525,1324.8992930864013,62.443657367433154,-0.004999028700520611,-0.28642324620459936
586.0,1327.5578091280531,-11.077491978674106,1327.6040250787935,62.46137120897145,-0.00834406970207331,-0.47807997789178286
587.0,1326.547906443625,-11.067665894608254,1326.5940755627996,62.45476106901453,-0.008343015015171252,-0.4780195487835872
588.0,1331.693374298025,-9.526391486865169,1331.7274478225718,62.48830701893059,-0.0071534702919593554,-0.4098636566014879
589.0,1331.3285842110326,-11.965772877335416,1331.3823563717167,62.48605594669225,-0.008987601431513772,-0.5149516299714761
590.0,1351.8007019774946,27.141519978564858,1352.0731488989763,62.62000376264219,0.02007535108660946,1.1502328895060934
591.0,1333.8739629325223,-7.81779734549556,1333.896872679686,62.50244508700146,-0.005860904439427196,-0.33580508850866597
592.0,1339.7070950988525,-6.480681232154243,1339.7227697876297,62.54029877315001,-0.004837348929918981,-0.27715967771648264
593.0,1334.145347854223,-10.24731919874546,1334.1847011384243,62.504319127331804,-0.007680660663605058,-0.4400694398967199
594.0,1340.04678906483,-0.9401876883445123,1340.0471188864408,62.542401386887214,-0.0007016079899197536,-0.04019917669505909
595.0,1332.0406858175506,-7.468680070221577,1332.061623895562,62.49048633300295,-0.005606887150536469,-0.32125096993187197
596.0,1337.1725186736219,-7.284098144618015,1337.1923581825233,62.52387772023166,-0.0054473345769801285,-0.312109280856643
597.0,1336.4236591575248,-2.7836528193789056,1336.4265582062515,62.51890195183037,-0.002082908944830898,-0.11934189164885808
598.0,1337.7804147881734,-1.6188093512773165,1337.7813942249804,62.52770303039458,-0.0012100704594398097,-0.06933193023935756
599.0,1336.9615752785721,-0.35549916904450446,1336.9616225423304,62.522378820523045,-0.00026590080615601663,-0.015234993961865971
600.0,1324.85374856219,22.692830245310002,1325.0480820045095,62.44463275595261,0.017126880153424832,0.9812979490176147
601.0,1336.2933728602566,0.34802484889308044,1336.2934181801302,62.51803658652126,0.0002604404452589643,0.014922138327846605
602.0,1337.992139105451,-2.270334497682058,1337.9940652808264,62.52908374215619,-0.0016968203716684817,-0.09722064588842373
603.0,1337.8410827134805,2.8590831123273115,1337.8441377650167,62.528110399406316,0.0021370839905196773,0.12244589312175354
604.0,1338.9403168925876,5.733175942731926,1338.9525912095667,62.535304001172484,0.0042818494839233934,0.24533190393908008
605.0,1334.3844680342274,0.9182682655661657,1334.3847839913326,62.50562162111492,0.0006881585799380105,0.03942858226616409
606.0,1335.8096257554162,4.279381636992843,1335.8164804223745,62.51493594401083,0.00320357550571365,0.1835513558288805
607.0,1335.6638603785598,6.225996060583413,1335.6783710715329,62.514037868104154,0.004661315734200402,0.2670737185476077
608.0,1335.078883049832,9.186043830344396,1335.1104850786094,62.51034413160791,0.006880416573383502,0.3942188309467385
609.0,1340.0395182710015,9.430556129113995,1340.0727017281124,62.542567207637234,0.007037404731017276,0.40321358981268823
610.0,1342.411542464312,15.613335538074525,1342.502337274702,62.55830100943741,0.01163028703641564,0.6663663617123301
