f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
51.0,-60.05224501408429,5.441432820980144,60.298269646622956,35.60609699115932,3.051227780232331,174.82247414038324
52.0,-133.06770300120445,-86.35787375182736,158.63384235702452,44.007916872877416,-2.5659369517329695,-147.0173578309628
53.0,14.667492455895882,-278.4704419110026,278.85645474518395,48.90761403287374,-1.5181733235155856,-86.9849240067924
54.0,172.6138420653952,-148.4228774105279,227.65080498737052,47.14538380678313,-0.7101876564820745,-40.69075537870959
55.0,171.54121980998414,-50.683762077499196,178.87211585997923,45.05085288490867,-0.28728750623988,-16.460361614383427
56.0,150.58243924451094,-3.4209440809230185,150.6212928746518,43.55772742192809,-0.0227141740502031,-1.3014263082022128
57.0,133.3032188773046,28.419802020039192,136.2990583603159,42.68985710930809,0.2100518661662137,12.035085410170858
58.0,118.56797617715671,60.59651256867459,133.1551813120028,42.48716140595076,0.4724641851297734,27.070203779023604
59.0,101.89924479662986,101.76710901294787,144.0138901876368,43.168087639254836,0.7847493779565998,44.962827332429846
60.0,53.51510937513476,171.42923703643072,179.58800138741282,45.085546345366325,1.2682118909645048,72.66318888057147
61.0,-157.85795597970505,305.3456338487804,343.73694939096083,50.72452436716148,2.047936433724429,117.338114363483
62.0,-424.0969053766458,-350.0982085817056,549.9335785366876,54.806204763812964,-2.451486460603679,-140.45982772605495
63.0,48.326440604952836,-260.1062323123063,264.5575494089093,48.450403181270076,-1.3870959666876574,-79.4747446708218
64.0,98.60540499256629,-157.44502572146098,185.77395408985493,45.37969649799959,-1.0112737416448019,-57.94171732865035
65.0,110.966559690948,-112.43931123343332,157.9752388201822,43.9717804116854,-0.7919903366589005,-45.377703705700206
66.0,116.06919496724275,-80.46670565060742,141.2336671569683,42.99876471584952,-0.6061914857917867,-34.732213712633985
67.0,113.26803312261036,-63.89250893676119,130.04576127540207,42.28192402649276,-0.5135907413167553,-29.42658187444531
68.0,113.39527060505,-50.891809025474,124.29184857213218,41.88885294512157,-0.42185564211920196,-24.17054785721156
