f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
155.0,44.81685019085902,-151.3302622549277,157.82711533565802,43.9636323765818,-1.282872986671817,-73.50320778763782
156.0,48.30923935304253,-152.83027680038995,160.28373627337666,44.09778914888407,-1.2646375586307124,-72.45839472326801
157.0,51.86796290512918,-154.14141211817423,162.63413081426876,44.22423385945534,-1.246202111426426,-71.40212140502615
158.0,54.853986318990614,-155.81397733256745,165.18763678701217,44.359550802047835,-1.2322982478137898,-70.60548870109658
159.0,58.416444594716204,-157.08051383757171,167.5910762139891,44.485017797316914,-1.2147562892064998,-69.60040850850568
160.0,61.825594218164085,-158.17237479859222,169.8261000254537,44.6000887271057,-1.198181175081594,-68.6507244242009
161.0,65.61757145601644,-159.36996064824226,172.34978979043666,44.72821516098214,-1.1802180053818816,-67.6215106137301
162.0,69.31911407936305,-159.58614230266923,173.99102388283006,44.810536876145186,-1.1610177290084416,-66.52141581204724
163.0,72.94866944253151,-160.97278634898657,176.73071696338528,44.946240786210424,-1.1453060991891135,-65.62120573412784
164.0,76.18524226915929,-161.75661255035155,178.7998681301948,45.04734388311857,-1.1306274249063648,-64.78017964887911
165.0,80.19809488731102,-163.1005363272953,181.75125686994716,45.189548456623726,-1.1138030292506877,-63.81621278495059
166.0,83.58600250139085,-164.10697367340572,184.16763728301015,45.30426633000342,-1.099705844784744,-63.00850361203463
167.0,87.30715235171738,-165.2301281895711,186.8783939178312,45.43118186014218,-1.0846898125174895,-62.14814833808868
168.0,90.70733576587857,-166.17631636428678,189.32086224752769,45.543969475235684,-1.0711449089484624,-61.372082529671744
169.0,94.23009567861354,-167.03275874495884,191.77917881134096,45.65602909337792,-1.0571608555451768,-60.57085528917792
170.0,99.3823269378265,-168.4710313035264,195.59993685083543,45.82737420480485,-1.0378308255039017,-59.46332614995177
171.0,101.49047861485073,-168.95024508438507,197.09008743096456,45.89329564314439,-1.0298532919766503,-59.00624714791615
172.0,104.89681800243605,-169.94139883337672,199.70834099877,46.00792407899551,-1.0177873803482032,-58.314921335628306
173.0,108.62354688300432,-169.90128118135397,201.6569371098097,46.09226333140437,-1.0019562494627565,-57.40786435097301
174.0,112.24748220868491,-169.89182053806064,203.62398667132916,46.17657872136924,-0.9869360544386852,-56.54727056863032
175.0,116.02393570613802,-172.19408602090337,207.63515337561776,46.34601766027274,-0.9778732622567223,-56.02801082599969
176.0,119.62079510500331,-171.96587133040032,209.47886653306338,46.42280430632968,-0.9630242590246056,-55.177225610823285
177.0,123.18195826949474,-172.58307541154028,212.03469707010913,46.52813868207548,-0.9508986347806117,-54.48247851768092
178.0,127.13200273964998,-173.58666287485482,215.16244014377338,46.65532921888574,-0.9386654564362067,-53.781569028515676
179.0,130.71429480385024,-174.028337863935,217.65130196199556,46.75522538789445,-0.9265856741749254,-53.08944848750726
180.0,134.32803912366492,-175.71794136095568,221.1805077554103,46.894937014382556,-0.9181095303739064,-52.6038012211629
181.0,138.3420473727379,-174.91555370385274,223.01114994279155,46.96653154235995,-0.9016241497665265,-51.65925848869322
182.0,142.0269273549721,-175.96299526119603,226.12966146701368,47.08715065129088,-0.891716329480023,-51.091582202102465
183.0,146.50330387239458,-176.2651746859432,229.19997786342225,47.20429142700705,-0.8773462686704533,-50.268238366367775
184.0,149.5835394569385,-177.38708160701842,232.03752282232392,47.31116440790412,-0.8702278581835124,-49.8603834886244
185.0,153.83270625403642,-177.35982557423,234.77863880933026,47.41317160711161,-0.8563166207418152,-49.063328295410784
186.0,157.58868253319662,-177.8031801603761,237.58822306185925,47.51649818864023,-0.8455966232843068,-48.44911768470458
187.0,161.0743561449772,-178.69825484650963,240.57849964763489,47.625136242152884,-0.837221406669869,-47.96925312018944
188.0,165.44698603236276,-179.2427164449993,243.92756421891985,47.74521758165622,-0.8254004349183066,-47.29196132908155
189.0,169.4458406745977,-179.32986852701933,246.72068147571088,47.84411111904599,-0.8137297899305074,-46.623282627085146
190.0,173.25850582956141,-178.34912071572555,248.6501934492805,47.91177602896973,-0.7998752647330652,-45.82947680611406
191.0,177.89480908552727,-180.39729384313173,253.35695515517511,48.07465662085055,-0.7923825318650893,-45.40017483576008
192.0,181.63000385048443,-180.37883364377825,255.98043270026872,48.164135376933416,-0.781941990245532,-44.80197586512877
193.0,185.5119330770554,-181.40788422788407,259.4677201002531,48.28166671541684,-0.7742134916527715,-44.3591655137908
194.0,190.22085772882832,-179.74023715364112,261.706949787617,48.35630511495553,-0.7570767577290469,-43.377302985322714
195.0,193.55217713393526,-179.90580507071775,264.25091101343315,48.4403298645221,-0.7488738314387372,-42.90730992923106
196.0,198.3953006253439,-180.69033913482133,268.34622033275843,48.57390965221987,-0.7387276932392095,-42.325979032041666
197.0,201.59605442007242,-180.17545620626444,270.37781746451816,48.63942116048566,-0.7293485066648788,-41.78859122606675
198.0,205.34196884615423,-179.24462970042126,272.5691865307891,48.70953516085859,-0.7176438722019823,-41.11796507059941
199.0,212.40041590624293,-177.29717947981416,276.6735016741618,48.839351334046725,-0.6955624728328169,-39.85279408100339
200.0,206.6887386975216,-180.124261139536,274.1623317588252,48.76015570250132,-0.7168305779517854,-41.07136674256087
201.0,220.20852017033738,-184.72735431757516,287.4299702341091,49.17064099821111,-0.6979996858727344,-39.99243610196491
202.0,223.42400784989974,-184.15362991508596,289.5355706897073,49.23403852571003,-0.6893440004921598,-39.4965018608649
203.0,226.96954940074232,-184.747488460339,292.6547639242852,49.32711196173863,-0.6832042504581058,-39.14472009664831
204.0,231.6549854614033,-185.1332106626869,296.54398995662984,49.44178253264614,-0.6742385804431622,-38.63102504428504
205.0,235.47252673292704,-185.8821139267545,299.999118538485,49.542399573430956,-0.6682442898136419,-38.287577490038714
206.0,239.84893475718306,-184.11036804440957,302.3642490864345,49.610608795951485,-0.6546763847167699,-37.51019379115391
207.0,243.97408236334508,-184.7331415221023,306.02236264962954,49.715063276067795,-0.6480826978401035,-37.13240336169012
208.0,246.8995301127528,-184.64642997070453,308.3077716678975,49.779689446845616,-0.6421304841700035,-36.79136663963332
209.0,252.28071038036657,-185.40502168830108,313.0823835626364,49.913172630729996,-0.6337769690228263,-36.31274547760146
210.0,254.4065978221903,-186.35106199879718,315.35604532582096,49.97602321532185,-0.6322021818733229,-36.222516820303476
211.0,260.5682756471291,-185.1675385668088,319.66051306442097,50.09377984352125,-0.6178243796808802,-35.39872943600257
212.0,265.1636039171558,-185.2630100154295,323.47197671871265,50.19673324979523,-0.6098357157591976,-34.94101270934173
213.0,268.9186201696733,-184.9131982439449,326.35887479700244,50.273908542445355,-0.6023672531198887,-34.513101320658194
214.0,272.8855956411443,-183.37951258578656,328.77742310660983,50.33803974446112,-0.5916868185466595,-33.901157496246555
215.0,276.2927681140815,-184.54534207807103,332.256944238723,50.42948133107898,-0.5888794958101229,-33.740309751711884
216.0,281.06981122325686,-183.7165551473342,335.7856629105548,50.52124298126049,-0.5789250643566127,-33.16996284197348
217.0,286.1288544348473,-185.94787087938585,341.24233621397974,50.66125813124124,-0.5762870511891706,-33.0188158211791
218.0,290.3515871821565,-185.0161084119031,344.2891292955421,50.738466207129065,-0.5673342729687433,-32.50585941423198
219.0,294.04364225924195,-184.58284619457126,347.1778948354428,50.811041308395076,-0.5605669586190019,-32.118120863353475
220.0,298.26073928605194,-187.1545461164337,352.11687368189354,50.93373674516103,-0.5603852631600756,-32.10771048040031
221.0,302.01244273239325,-185.46950033287575,354.4156473957008,50.990257753442194,-0.5507314867685749,-31.55458983680428
222.0,307.30376214785383,-185.7755716171338,359.0935327180058,51.10415167087706,-0.5437466539934385,-31.154388398184313
223.0,311.3890444424879,-184.92722962428863,362.16186609763326,51.17805438531144,-0.5359061702372161,-30.705161769611895
224.0,315.65219268985817,-184.47878855239279,365.6073442583912,51.26029822366788,-0.5288974384838259,-30.303591020403307
225.0,317.4753950304542,-182.19713004333317,366.0415559001057,51.27060785398773,-0.5210024707431334,-29.851242689469697
226.0,323.5246100081219,-183.21608786837444,371.80143643442165,51.406221266239804,-0.5152810180948468,-29.523427600038925
227.0,328.04157341289476,-182.3817460190558,375.33235294624814,51.48832002795998,-0.5074162469335538,-29.07280940566063
228.0,332.22650542262693,-182.33370713927152,378.9723362786265,51.57215018141795,-0.5019394845477012,-28.75901403555528
229.0,338.2533480568788,-182.59193472011393,384.3893105908674,51.69542603903787,-0.4949847621849241,-28.360537796482898
230.0,339.6905054988571,-188.2254541831962,388.35352596383046,51.78454505164618,-0.5059921862635893,-28.991216739501095
231.0,346.23608383271875,-181.67135190757932,391.0037159052903,51.843617694694544,-0.4832146896187932,-27.686162313880885
232.0,350.86649927580174,-180.75164889707628,394.6877992705983,51.92507403075544,-0.47570026451981634,-27.255617470242335
233.0,354.29555384361504,-181.27784941080395,397.97864033181486,51.9971952789131,-0.4729297709229959,-27.096879879976502
234.0,358.55975231671437,-179.87938619460795,401.1504575083674,52.06614583695231,-0.464984310049868,-26.641638505659948
235.0,361.8223399443681,-179.29893952593991,403.81123733490193,52.12356800808274,-0.4600765696615921,-26.36044569446584
236.0,367.4726933970935,-180.0457844661215,409.20980547457,52.238920634354606,-0.45558090344656293,-26.102862994245115
237.0,371.4440014852197,-178.20544822108116,411.98037333716314,52.29753053646852,-0.4473281243349331,-25.630013581895
238.0,374.6661379838819,-178.57903515092002,415.0484149435952,52.36197519286583,-0.44478159214405993,-25.484108034963768
239.0,379.70739061426775,-177.79709833718033,419.27259708239586,52.449929572192175,-0.43792463653887126,-25.09123341847788
240.0,383.3773398743172,-177.08073397303303,422.29820159874686,52.512384638803454,-0.43270307613899756,-24.792060045092477
241.0,389.5015625530875,-177.16357675305917,427.899988501091,52.62684549626371,-0.4268772896049384,-24.458267064346742
242.0,394.13737643013843,-175.56099548106616,431.4695060297258,52.69900215022523,-0.4190478309284431,-24.009672126311475
243.0,397.7756821468119,-175.27683284271689,434.68087309972043,52.76341061426067,-0.4150449542326965,-23.78032418573392
244.0,402.9438882806571,-175.44338373870474,439.4816924519394,52.85881576645735,-0.41064982900127966,-23.52850205954228
245.0,407.5399563629574,-173.09008935694416,442.7742032525338,52.92364620477358,-0.40163287707307094,-23.01186876998357
246.0,410.54988330981627,-174.43957549183796,446.0721602874095,52.98810238857854,-0.401779609426728,-23.02027591456614
247.0,414.71593540681664,-172.58801246623906,449.1947563445032,53.04869355802442,-0.39435897418019716,-22.5951048336339
248.0,418.85169818457575,-170.4190652369013,452.19398809396193,53.10649568230207,-0.3864165172356111,-22.14003557174475
249.0,422.15315745677606,-170.40697383648697,455.24919009574825,53.164983636851055,-0.38365884592926186,-21.98203264460661
250.0,428.6550800618827,-176.02332274569906,463.389024269345,53.318914859441264,-0.38964580608437,-22.325060193607293
251.0,431.62462738850377,-170.9400483649257,464.24166024094376,53.33488221403621,-0.377086789683694,-21.60548155901298
252.0,434.87388986597784,-167.23607754683178,465.9218880031465,53.36626226286874,-0.3671275375974389,-21.0348584473637
253.0,438.19361978899065,-166.96545136727627,468.92548488438626,53.4220767231881,-0.36404780590078256,-20.858402819112627
254.0,441.16734418777094,-164.2869609601575,470.7640928524769,53.45606659953944,-0.35648179114047535,-20.424902105613338
255.0,446.23368855749834,-163.17004823661134,475.1304762327591,53.536257764150086,-0.35055760990995244,-20.085471524033757
256.0,449.88528591254965,-161.9591825012214,478.15013047899555,53.591285572475876,-0.3455565242684144,-19.79893042379015
257.0,455.65740886369684,-161.57747841619152,483.45729468455954,53.687162350098575,-0.3407695764809291,-19.524658518817755
258.0,460.2586815392081,-161.17866140185942,487.66444900515916,53.76242192898739,-0.3368453782645197,-19.299818523044735
259.0,462.67150277779825,-160.54242192723845,489.733385344444,53.79919422153868,-0.33399086402977707,-19.136266904833963
260.0,468.36664005493657,-160.87967389881976,495.2267955090284,53.89608270517162,-0.3308643299109994,-18.95712969532435
261.0,473.89931637792273,-160.039974756122,500.19331821147176,53.982757718970475,-0.3256833018677041,-18.66027865490461
262.0,475.09434674652596,-155.40543977864752,499.8654709252311,53.97706276287515,-0.31613405616185314,-18.113147178425923
263.0,479.3638115526612,-155.2212273246418,503.8683292671445,54.04634123114489,-0.3131522470568233,-17.94230210139403
264.0,483.746861333538,-154.24901853446377,507.7438188386881,54.112892902074975,-0.3086712991800455,-17.685562699836556
265.0,485.2774501966134,-150.65554215322842,508.1252759416813,54.11941597570917,-0.3010183402631625,-17.247080453112147
266.0,486.0060489307474,-151.31768454327994,509.0176040696585,54.134656048232436,-0.3018362783395542,-17.293944852792443
267.0,493.9615238337961,-149.7305312567402,516.1561963385033,54.2556229063005,-0.29431841105714407,-16.863202786570856
268.0,497.9396938810198,-149.4008967000526,519.8697593408406,54.31789110791851,-0.2914917796223825,-16.70124873512001
269.0,502.5630830370431,-147.65167412236116,523.8040371196405,54.38337682687881,-0.2857565693920237,-16.3726453943002
270.0,501.8386884835293,-146.08218706292138,522.66822615877,54.36452198881767,-0.28326617735023646,-16.22995644097282
271.0,511.47180624869947,-146.05867646407705,531.9177996248528,54.5168904681718,-0.2781620506759646,-15.9375115244369
272.0,513.4786083073019,-144.01889133453244,533.2932797724263,54.53932222021139,-0.2734508830595583,-15.66758150343811
273.0,518.5901132385819,-142.14591424597495,537.7184825590705,54.61109928767754,-0.26752994891784154,-15.328336966342826
274.0,523.5126829065697,-143.01641231690255,542.6962533093746,54.69113646576381,-0.266679104665965,-15.279587181687335
275.0,535.8871678442039,-142.03834090722012,554.3915105300202,54.87633142492509,-0.2590949721330779,-14.84504839628504
276.0,530.1688021607329,-140.2775536634901,548.4129382557998,54.78215384382348,-0.2586629300565437,-14.820294208727564
277.0,535.336753324698,-138.36535787402605,552.9289391231353,54.85338641163742,-0.2529289188401545,-14.491759566347787
278.0,538.3429974068446,-132.98115732007864,554.5242745445626,54.87841124667396,-0.24217141907760076,-13.875400231840471
279.0,540.8779348795255,-133.70990594628225,557.1600123731995,54.919598787168944,-0.2423501413210444,-13.8856402620949
280.0,544.8672871827657,-134.0483790267783,561.1143631752918,54.98102771475473,-0.24122951044847907,-13.821432842704844
281.0,547.4301879258235,-132.67954158083185,563.279390184482,55.014477222722306,-0.23778277480570395,-13.62394943727652
282.0,550.0948888507168,-131.5226305721908,565.599318504108,55.05017755007376,-0.23468512727829105,-13.446467307536626
283.0,557.0782845257971,-131.56197341046607,572.4026274728839,55.15403237227734,-0.23191499001976995,-13.287750133951427
284.0,557.5063575810098,-128.40079300964786,572.1014791003001,55.14946141167652,-0.22636535446034262,-12.969779438560517
285.0,561.6182931646653,-125.26226207983242,575.4178842533038,55.19966711673856,-0.21944626957806157,-12.573345076713041
286.0,564.0590413682979,-127.0648428440829,578.1938052559148,55.24146868693543,-0.22157017318893768,-12.695035789708838
287.0,570.7961481948674,-124.09915576518395,584.1308442940918,55.33020278437442,-0.21408249211933916,-12.266023266080841
288.0,573.4029267757495,-124.68090152519527,586.8017072573417,55.36982737443254,-0.21410746292612684,-12.267453987920812
289.0,575.672805769613,-122.15433242685127,588.4903229733758,55.39478651559186,-0.2090926239458252,-11.980124879411838
290.0,581.5625347120186,-118.03506231648878,593.4199674064947,55.46724310751547,-0.2002419534433783,-11.4730188137607
291.0,583.2590016160069,-119.78207571405285,595.4316154089134,55.496637809879175,-0.20255064579710658,-11.605297141823453
292.0,582.7799803712677,-118.56081039331096,594.717724036079,55.48621763450089,-0.2007011377405606,-11.499328136007925
293.0,588.299933281898,-116.21045209792786,599.6679753632758,55.558217128351984,-0.19502527001264316,-11.174124870123748
294.0,592.0577976927559,-113.90984457584733,602.9161537893059,55.60513839940273,-0.1900739213244133,-10.890433487390542
295.0,593.658265143926,-113.0201372806557,604.3208478983942,55.625351536501654,-0.18812783035622863,-10.778930688365032
296.0,597.4430733657915,-111.62569538470271,607.7816398863007,55.67495153197286,-0.1847093695803903,-10.583067313478479
297.0,601.3350896478968,-107.80820085301,610.9226614007758,55.71972470066847,-0.17739680970727353,-10.164088495312166
298.0,608.2429005692173,-104.28867810084064,617.1187523263862,55.807374869565805,-0.16980776758997573,-9.729268411443977
299.0,611.0470259065823,-102.99806175566314,619.6669013225597,55.84316599022407,-0.16699023240142358,-9.56783553651034
300.0,624.3280330945288,-105.15400328986776,633.1215186009465,56.02974149237954,-0.16686141979183577,-9.560455117632893
