f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
288.0,0.9983398783719877,-371.34704319781366,371.34838517795066,51.39563079420534,-1.5681079050302598,-89.8459647793352
297.0,0.9984013455522287,-348.9308272039686,348.93225557189834,50.85482235653984,-1.567935018641399,-89.83605911891821
306.0,0.9984574913694585,-327.499200892334,327.50072290375084,50.304245259243885,-1.5677476036371347,-89.82532103015645
316.0,0.9985143589076566,-304.7386600259317,304.7402959001735,49.67859769817211,-1.5675197133668366,-89.81226387947628
325.0,0.9985611402182185,-285.1196522408971,285.1214008423795,49.10059632226335,-1.5672940881744046,-89.7993365081981
335.0,0.9986087833379169,-264.19908131264316,264.20096855603464,48.4386881079449,-1.5670165860673724,-89.78343680865916
346.0,0.9986565277608297,-242.16163659991736,242.1636957836803,47.682180719774,-1.5666724247576624,-89.76371781814109
356.0,0.9986961715512747,-222.9368456718224,222.93908260362298,46.96372419340353,-1.5663166299191902,-89.74333227552408
367.0,0.9987361249888043,-202.6020390170597,202.60450066007303,46.132981771139185,-1.5658668204580029,-89.717560091813
379.0,0.9987758398086604,-181.30471028730605,181.30746130687,45.1683135378092,-1.5652875579654648,-89.68437079576034
390.0,0.9988091051474707,-162.52349292098148,162.52656204714611,44.21848697494976,-1.5646507750787193,-89.64788582388367
402.0,0.998842361696238,-142.77308564771414,142.77657956203123,43.093139470769366,-1.5638004279404494,-89.59916452173977
415.0,0.9988752270428677,-122.17050723929233,122.17459061042595,41.73961784887943,-1.562620433996906,-89.53155584892374
427.0,0.998902978632561,-103.82175962543644,103.82656489975302,40.32616971250914,-1.561175297820224,-89.44875564517818
440.0,0.9989305595706318,-84.60596731506568,84.61186422471027,38.54862527639794,-1.5589900183564391,-89.3235483548467
454.0,0.9989577007482283,-64.61568349986148,64.62340497561354,36.207796740968206,-1.555337570179081,-89.11427848939383
468.0,0.9989824901052161,-45.29097513474293,45.30199106740717,33.12234580210446,-1.5487429148473912,-88.73643257154455
482.0,0.9990051868386638,-26.5736362384829,26.592407831908382,28.495153253413946,-1.5332201762774915,-87.84704516500436
497.0,0.9990273147073659,-7.134786946054069,7.204390351800419,17.151944718819227,-1.4316787839652503,-82.0291519396308
512.0,0.9990481536576478,11.722363598135601,11.764858925640434,21.411734476933137,1.4857759476141954,85.12869110034389
528.0,0.9990680343980223,31.251646036252204,31.267611308070112,29.901894090896988,1.5388387173381557,88.16896385480138
544.0,0.99908632288441,50.229526492187766,50.23946163236592,34.02089953681788,1.5509085303502206,88.86051319990479
561.0,0.9991041539669564,69.84247337381125,69.84961915488162,36.883280850554684,1.5564921940352856,89.18043356327948
578.0,0.9991205184966843,88.93715319753412,88.94276508346329,38.982212536398976,1.559562793281327,89.35636594065369
596.0,0.9991364318131497,108.63986099397793,108.64445531365246,40.7201513387396,1.5615998103884179,89.47307842368595
614.0,0.9991510575027347,127.85884132684667,127.86274519295863,42.13488048863847,1.562982000388012,89.55227207714788
633.0,0.9991652611631932,147.66685052731205,147.67023083842807,43.38585907541103,1.5640300823087492,89.61232274779009
653.0,0.9991790040219094,168.03319348260612,168.03616417499245,44.50805518349762,1.5648500776818348,89.65930502188816
673.0,0.9991916538207589,187.94706926842977,187.94972527394927,45.48083390484392,1.5654800308595205,89.6953986802604
694.0,0.9992038990333135,208.4131472141366,208.41554246296798,46.3786020616675,1.566002021557008,89.72530654417153
715.0,0.999215209905714,228.46501355477884,228.46719862952094,47.17647713172619,1.5664227519385017,89.74941261934404
737.0,0.9992261717261818,249.06682070173633,249.0688250813681,47.92638744174445,1.5667844684186818,89.77013744703869
759.0,0.9992363386078833,269.2905939689613,269.2924478581164,48.60448348118699,1.5670857190909855,89.78739783913717
783.0,0.9992466283286546,290.96015570886954,290.96187156387657,49.276721631654176,1.5673620328538769,89.80322945157222
807.0,0.9992561822566042,312.2564926374919,312.25809149994143,49.89027402007443,1.5675962243316903,89.81664763484886
832.0,0.9992654487812912,334.0792775334972,334.0807719829751,50.47702961081726,1.5678052329559327,89.82862294689978
857.0,0.999274108874707,355.56679254960306,355.56819671162543,51.01845818374046,1.5679859645816339,89.838978106277
883.0,0.9992825418895908,377.5900700603107,377.5913923459443,51.54044170938147,1.5681498583408786,89.84836852697026
911.0,0.9992910665455499,400.97185584541114,400.973101046378,52.06230478612139,1.568304159369315,89.85720932467419
939.0,0.9992990798820169,424.03768207570465,424.03885956217204,52.54811315638782,1.5684397031451722,89.86497541097008
967.0,0.9993066576616486,446.8167080882331,446.8178255627246,53.0026098147937,1.5685598280843092,89.87185806299689
997.0,0.9993143487872902,470.9339487629885,470.9350090263717,53.45921953668709,1.568674345885458,89.87841944968183
1028.0,0.9993219068805909,495.570544843322,495.5715524125457,53.90212736712135,1.5687798216519522,89.88446276594286
1059.0,0.9993291284771301,519.945360671635,519.9463210204142,54.31917019238941,1.5688743404218128,89.88987829254064
1092.0,0.9993364916198264,545.6327393747271,545.633654525628,54.73802299264614,1.5689648102782086,89.89506183348527
1125.0,0.9993435759822212,571.0778796332846,571.0787540208717,55.13392006608186,1.5690464033754328,89.89973677359362
1160.0,0.9993508578126585,597.826654108578,597.827489385353,55.531517619012945,1.5691246885029422,89.90422218099856
1196.0,0.9993581130626134,625.1093241560029,625.1101229890721,55.9191306378768,1.5691976348172654,89.90840169694032
1232.0,0.9993652189667946,652.1823507453894,652.1831164286783,56.28739103393205,1.56926398781695,89.91220344378027
1270.0,0.9993725840993821,680.5557980777687,680.5565318493611,56.65728413231511,1.5693278625358642,89.91586319559164
1309.0,0.9993800101007052,709.4817329012096,709.4824367670478,57.01883297939162,1.5693877220306345,89.91929289200576
1350.0,0.999387759028283,739.7026541461822,739.7033292657261,57.38115146768369,1.5694452607343126,89.92258961688518
1391.0,0.9993954883146791,769.7527125992904,769.7533613731788,57.72703188129064,1.5694979943429193,89.92561103009683
1434.0,0.9994036081827368,801.1071238437767,801.1077472355513,58.07381863336645,1.569548799391917,89.92852194498236
1478.0,0.9994119697367948,833.0409745005163,833.0415740051965,58.4133335193843,1.569596612109978,89.9312614119343
1523.0,0.9994205737663431,865.5646719786105,865.5652489667794,58.745996237945654,1.569641681553499,89.93384370083305
1570.0,0.9994297839431799,899.407823327426,899.4083786147821,59.07913858012027,1.5696851185680372,89.93633245844075
1618.0,0.9994392684987475,933.8583366585754,933.8588714712585,59.40562497701437,1.5697261014216406,89.93868060298462
1668.0,0.9994494829888528,969.6434531236753,969.6439682094012,59.7322460043853,1.5697655879951622,89.94094301699484
1719.0,0.9994602045233225,1006.0580422213244,1006.05853867402,60.05246502758816,1.569802885230115,89.94307999114514
1772.0,0.9994717464590742,1043.828166683771,1043.828645183765,60.37258421548833,1.569838821074209,89.94513896334496
1826.0,0.9994839136662375,1082.2542538252653,1082.2547153470737,60.68658973391277,1.5698728066276313,89.94708619212048
1883.0,0.9994973462740007,1122.7730136259215,1122.7734585042429,61.005842753964984,1.569906122746418,89.94899506511672
1940.0,0.9995114583583216,1163.2676848925992,1163.2681142963313,61.313596480975875,1.5699370996149717,89.95076990894738
2000.0,0.9995270098801402,1205.8872586669943,1205.8876729072413,61.626137112823514,1.569967454299732,89.9525091042726
